	Preview_ID	Preview_Type	File Name	Preview_TreatmentSite	Preview_LastModified	Preview_ApprovalHistory	Preview_AssignedUsers	Preview_Description	Preview_Diagnosis	Preview_ApprovalStatus	ObjectivesOneStructure_ID	VolumeType	Distance	Color	VolumeCode	VolumeCodeTable	Group	Type	Operator	Dose	Volume	Priority	Group2	Type2	Operator2	Dose2	Volume2	Priority2	Group3	Type3	Operator3	Dose3	Volume3	Priority3	Group4	Type4	Operator4	Dose4	Volume4	Priority4	Group5	Type5	Operator5	Dose5	Volume5	Priority5	ObjectivesOneStructure_SurfaceOnly	SamplePoints_nil	StructureCode_Code	Distance_nil	StructureCode_CodeScheme	ObjectivesOneStructure_NAME	StructureCode_CodeSchemeVersion	ParameterA_nil
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	PTV	PTV		16711935			0	0	0	50	0	100	0	0	1	50	100	120																			false	true	PTVp	true	99VMS_STRUCTCODE		1.0	true
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Skin	Organ		15794160																																	false	true	7163	true	FMA		3.2	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Spinal Canal	Organ		255			0	0	0	20	0	60																									false	true	7647	true	FMA		3.2	true
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Trachea	Organ		64636																																	false	true	7394	true	FMA		3.2	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Aorta	Organ		42495																																	false	true	3734	true	FMA		3.2	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Body-PTV+20	Avoidance		15570276																																	false	true	NormalTissue	true	99VMS_STRUCTCODE		1.0	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	BronchialTree	Organ		5275647																																	false	true	26660	true	FMA		3.2	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Dose105[%]-PTV	Dose Region		65535																																	false	true	Dose	true	99VMS_STRUCTCODE		1.0	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Liver	Organ		65535			0	0	0	20	10	50																									false	true	7197	true	FMA		3.2	true
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	PRV20 Brl Tree	Avoidance		14524637																																	false	true	Control	true	99VMS_STRUCTCODE		1.0	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	PTV+20	Control		65280																																	false	true	Irrad Volume	true	99VMS_STRUCTCODE		1.0	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	PulmonaryArtery	Organ		8421376																																	false	true	66326	true	FMA		3.2	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Stomach	Organ		25600																																	false	true	7148	true	FMA		3.2	
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Kidney L	Organ		16777184			0	0	0	16	10	50	0	0	0	13	30	50	0	0	0	10	50	50													false	true	7205	true	FMA		3.2	true
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Kidney R	Organ		12180223			0	0	0	16	10	50	0	0	0	13	30	50	0	0	0	10	50	50													false	true	7204	true	FMA		3.2	true
	VMAT ESO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11554.xml		 November 21 2018 16:44:24:165	told Created [ November 21 2018 16:44:24:141 ];told Approved [ November 21 2018 16:44:24:163 ]	told			Approved	Kidney B	Organ		65535																																	false	true	7203	true	FMA		3.2	
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Avoid INNER	Control	1.52674	9639167																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Avoid MID	Control	1.52674	13828244																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Avoid OUTER	Control	1.52674	9639167																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Body	BODY	4.5	65280																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Brain	Organ	1.52674	64636																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	BrainStem	Organ	2.51688	8388736			0	0	0	30	0	50																									false	true						true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Cochlea L	Organ	1.52674	10526303																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Cochlea R	Organ	1.52674	2330219																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	CTV	CTV	3	16776960			0	0	0	60	0	100	0	0	1	60	100	120																			false	true						true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Globe L	Organ	1.52674	3937500			0	0	0	20	0	50																									false	true	12515		FMA		3.2	true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Globe R	Organ	1.52674	36095			0	0	0	20	0	50																									false	true	12514		FMA		3.2	true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	GTV	GTV	1.52674	255																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Lens L	Organ	1	65535			0	0	0	2.5	0	50																									false	true						true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Lens R	Organ	1	11186720			0	0	0	2.5	0	50																									false	true						true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	opt Brain	Avoidance	1.52674	64636																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	opt BrainStem	Avoidance	1.52674	9639167																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	opt PTV	PTV	3	15570276			0	0	0	60	0	110	0	0	1	60	100	120																			false	true						true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	OpticChiasm	Organ	1	6333684			0	0	0	30	0	50																									false	true						true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	OpticNerve L	Organ	1	5275647			0	0	0	30	0	50																									false	true						true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	OpticNerve R	Organ	1	55295			0	0	0	30	0	50																									false	true						true
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Orbit L	None	1.46692	3937500																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	Orbit R	Organ	1.5466	36095																																	false	true						
	VMAT CNS 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_11662.xml		 August 15 2017 15:33:23:539	told Created [ July 06 2017 12:16:44:994 ];told Approved [ July 06 2017 12:17:23:671 ];told Unapproved [ August 15 2017 15:33:04:394 ];told Approved [ August 15 2017 15:33:23:527 ]	told			Approved	PRV5 BrainStem	Avoidance	1.52674	14524637																																	false	true						
